,country_id,country_name,continent_name,date,confirmed,deaths,recovered,active,case_fatality,new_cases,new_deaths,new_recovered,population,vaccinated_per_hundred,fully_vaccinated_per_hundred,boosted_per_hundred,not_fully_vaccinated_per_hundred,hospital_occupancy
8937,EST,Estonia,Europe,2021-10-30,192092.0,1516.0,0.0,190576.0,0.79,1891.0,14.0,0.0,1331057.0,59.96,59.96,5.2,40.04,601.0
8938,EST,Estonia,Europe,2021-10-31,193969.0,1531.0,0.0,192438.0,0.79,1877.0,15.0,0.0,1331057.0,60.03,60.03,5.23,39.97,606.0
8939,EST,Estonia,Europe,2021-11-01,195382.0,1540.0,0.0,193842.0,0.79,1413.0,9.0,0.0,1331057.0,60.17,60.17,5.62,39.83,615.0
8940,EST,Estonia,Europe,2021-11-02,196951.0,1550.0,0.0,195401.0,0.79,1569.0,10.0,0.0,1331057.0,60.33,60.33,6.17,39.67,597.0
8941,EST,Estonia,Europe,2021-11-03,199251.0,1563.0,0.0,197688.0,0.78,2300.0,13.0,0.0,1331057.0,60.49,60.49,6.72,39.51,606.0
8942,EST,Estonia,Europe,2021-11-04,201194.0,1574.0,0.0,199620.0,0.78,1943.0,11.0,0.0,1331057.0,60.64,60.64,7.33,39.36,593.0
8943,EST,Estonia,Europe,2021-11-05,202629.0,1581.0,0.0,201048.0,0.78,1435.0,7.0,0.0,1331057.0,60.83,60.83,8.0,39.17,596.0
8944,EST,Estonia,Europe,2021-11-06,204148.0,1598.0,0.0,202550.0,0.78,1519.0,17.0,0.0,1331057.0,60.91,60.91,8.1,39.09,627.0
8945,EST,Estonia,Europe,2021-11-07,205096.0,1610.0,0.0,203486.0,0.78,948.0,12.0,0.0,1331057.0,60.96,60.96,8.15,39.04,603.0
8946,EST,Estonia,Europe,2021-11-08,205883.0,1617.0,0.0,204266.0,0.79,787.0,7.0,0.0,1331057.0,61.06,61.06,8.5,38.94,577.0
8947,EST,Estonia,Europe,2021-11-09,206972.0,1623.0,0.0,205349.0,0.78,1089.0,6.0,0.0,1331057.0,61.17,61.17,9.02,38.83,562.0
8948,EST,Estonia,Europe,2021-11-10,208326.0,1637.0,0.0,206689.0,0.79,1354.0,14.0,0.0,1331057.0,61.28,61.28,9.46,38.72,557.0
8949,EST,Estonia,Europe,2021-11-11,209597.0,1650.0,0.0,207947.0,0.79,1271.0,13.0,0.0,1331057.0,61.36,61.36,9.89,38.64,518.0
8950,EST,Estonia,Europe,2021-11-12,210542.0,1662.0,0.0,208880.0,0.79,945.0,12.0,0.0,1331057.0,61.48,61.48,10.47,38.52,538.0
8951,EST,Estonia,Europe,2021-11-13,211535.0,1668.0,0.0,209867.0,0.79,993.0,6.0,0.0,1331057.0,61.52,61.52,10.57,38.48,547.0
8952,EST,Estonia,Europe,2021-11-14,212096.0,1673.0,0.0,210423.0,0.79,561.0,5.0,0.0,1331057.0,61.54,61.54,10.62,38.46,514.0
8953,EST,Estonia,Europe,2021-11-15,212607.0,1690.0,0.0,210917.0,0.79,511.0,17.0,0.0,1331057.0,61.62,61.62,10.99,38.38,480.0
8954,EST,Estonia,Europe,2021-11-16,213474.0,1701.0,0.0,211773.0,0.8,867.0,11.0,0.0,1331057.0,61.7,61.7,11.43,38.3,451.0
8955,EST,Estonia,Europe,2021-11-17,214496.0,1707.0,0.0,212789.0,0.8,1022.0,6.0,0.0,1331057.0,61.77,61.77,11.87,38.23,450.0
8956,EST,Estonia,Europe,2021-11-18,215367.0,1714.0,0.0,213653.0,0.8,871.0,7.0,0.0,1331057.0,61.84,61.84,12.33,38.16,434.0
8957,EST,Estonia,Europe,2021-11-19,216081.0,1723.0,0.0,214358.0,0.8,714.0,9.0,0.0,1331057.0,61.94,61.94,12.85,38.06,433.0
8958,EST,Estonia,Europe,2021-11-20,216544.0,1728.0,0.0,214816.0,0.8,463.0,5.0,0.0,1331057.0,61.97,61.97,12.95,38.03,449.0
8959,EST,Estonia,Europe,2021-11-21,217381.0,1735.0,0.0,215646.0,0.8,837.0,7.0,0.0,1331057.0,62.0,62.0,13.02,38.0,404.0
8960,EST,Estonia,Europe,2021-11-22,217784.0,1746.0,0.0,216038.0,0.8,403.0,11.0,0.0,1331057.0,62.06,62.06,13.28,37.94,376.0
8961,EST,Estonia,Europe,2021-11-23,218604.0,1754.0,0.0,216850.0,0.8,820.0,8.0,0.0,1331057.0,62.12,62.12,13.67,37.88,339.0
8962,EST,Estonia,Europe,2021-11-24,219259.0,1763.0,0.0,217496.0,0.8,655.0,9.0,0.0,1331057.0,62.18,62.18,14.06,37.82,313.0
8963,EST,Estonia,Europe,2021-11-25,219878.0,1773.0,0.0,218105.0,0.81,619.0,10.0,0.0,1331057.0,62.24,62.24,14.45,37.76,292.0
8964,EST,Estonia,Europe,2021-11-26,220514.0,1781.0,0.0,218733.0,0.81,636.0,8.0,0.0,1331057.0,62.31,62.31,14.87,37.69,293.0
8965,EST,Estonia,Europe,2021-11-27,221160.0,1789.0,0.0,219371.0,0.81,646.0,8.0,0.0,1331057.0,62.34,62.34,14.97,37.66,309.0
8966,EST,Estonia,Europe,2021-11-28,221549.0,1791.0,0.0,219758.0,0.81,389.0,2.0,0.0,1331057.0,62.36,62.36,15.01,37.64,299.0
8967,EST,Estonia,Europe,2021-11-29,221860.0,1798.0,0.0,220062.0,0.81,311.0,7.0,0.0,1331057.0,62.41,62.41,15.27,37.59,274.0
8968,EST,Estonia,Europe,2021-11-30,222584.0,1800.0,0.0,220784.0,0.81,724.0,2.0,0.0,1331057.0,62.46,62.46,15.63,37.54,253.0
8969,EST,Estonia,Europe,2021-12-01,223171.0,1803.0,0.0,221368.0,0.81,587.0,3.0,0.0,1331057.0,62.51,62.51,15.97,37.49,249.0
8970,EST,Estonia,Europe,2021-12-02,223689.0,1808.0,0.0,221881.0,0.81,518.0,5.0,0.0,1331057.0,62.56,62.56,16.37,37.44,244.0
8971,EST,Estonia,Europe,2021-12-03,224195.0,1810.0,0.0,222385.0,0.81,506.0,2.0,0.0,1331057.0,62.62,62.62,16.78,37.38,242.0
8972,EST,Estonia,Europe,2021-12-04,224654.0,1815.0,0.0,222839.0,0.81,459.0,5.0,0.0,1331057.0,62.65,62.65,16.86,37.35,239.0
8973,EST,Estonia,Europe,2021-12-05,224993.0,1823.0,0.0,223170.0,0.81,339.0,8.0,0.0,1331057.0,62.66,62.66,16.9,37.34,232.0
8974,EST,Estonia,Europe,2021-12-06,225294.0,1825.0,0.0,223469.0,0.81,301.0,2.0,0.0,1331057.0,62.7,62.7,17.16,37.3,242.0
8975,EST,Estonia,Europe,2021-12-07,225837.0,1826.0,0.0,224011.0,0.81,543.0,1.0,0.0,1331057.0,62.74,62.74,17.52,37.26,257.0
8976,EST,Estonia,Europe,2021-12-08,226304.0,1836.0,0.0,224468.0,0.81,467.0,10.0,0.0,1331057.0,62.78,62.78,17.87,37.22,263.0
8977,EST,Estonia,Europe,2021-12-09,226858.0,1838.0,0.0,225020.0,0.81,554.0,2.0,0.0,1331057.0,62.82,62.82,18.28,37.18,265.0
8978,EST,Estonia,Europe,2021-12-10,227446.0,1845.0,0.0,225601.0,0.81,588.0,7.0,0.0,1331057.0,62.87,62.87,18.71,37.13,277.0
8979,EST,Estonia,Europe,2021-12-11,227902.0,1848.0,0.0,226054.0,0.81,456.0,3.0,0.0,1331057.0,62.9,62.9,18.83,37.1,284.0
8980,EST,Estonia,Europe,2021-12-12,228279.0,1852.0,0.0,226427.0,0.81,377.0,4.0,0.0,1331057.0,62.91,62.91,18.88,37.09,258.0
8981,EST,Estonia,Europe,2021-12-13,228596.0,1865.0,0.0,226731.0,0.82,317.0,13.0,0.0,1331057.0,62.94,62.94,19.16,37.06,267.0
8982,EST,Estonia,Europe,2021-12-14,229214.0,1868.0,0.0,227346.0,0.81,618.0,3.0,0.0,1331057.0,62.98,62.98,19.55,37.02,257.0
8983,EST,Estonia,Europe,2021-12-15,229869.0,1869.0,0.0,228000.0,0.81,655.0,1.0,0.0,1331057.0,63.01,63.01,19.95,36.99,259.0
8984,EST,Estonia,Europe,2021-12-16,230514.0,1869.0,0.0,228645.0,0.81,645.0,0.0,0.0,1331057.0,63.05,63.05,20.4,36.95,248.0
8985,EST,Estonia,Europe,2021-12-17,231117.0,1874.0,0.0,229243.0,0.81,603.0,5.0,0.0,1331057.0,63.1,63.1,20.91,36.9,238.0
8986,EST,Estonia,Europe,2021-12-18,231694.0,1882.0,0.0,229812.0,0.81,577.0,8.0,0.0,1331057.0,63.12,63.12,21.03,36.88,250.0
8987,EST,Estonia,Europe,2021-12-19,232120.0,1884.0,0.0,230236.0,0.81,426.0,2.0,0.0,1331057.0,63.15,63.15,21.13,36.85,232.0
8988,EST,Estonia,Europe,2021-12-20,232506.0,1888.0,0.0,230618.0,0.81,386.0,4.0,0.0,1331057.0,63.18,63.18,21.51,36.82,218.0
8989,EST,Estonia,Europe,2021-12-21,233367.0,1893.0,0.0,231474.0,0.81,861.0,5.0,0.0,1331057.0,63.24,63.24,22.02,36.76,230.0
8990,EST,Estonia,Europe,2021-12-22,234092.0,1895.0,0.0,232197.0,0.81,725.0,2.0,0.0,1331057.0,63.3,63.3,22.51,36.7,209.0
8991,EST,Estonia,Europe,2021-12-23,234958.0,1899.0,0.0,233059.0,0.81,866.0,4.0,0.0,1331057.0,63.33,63.33,22.72,36.67,212.0
8992,EST,Estonia,Europe,2021-12-24,235668.0,1907.0,0.0,233761.0,0.81,710.0,8.0,0.0,1331057.0,63.33,63.33,22.74,36.67,234.0
8993,EST,Estonia,Europe,2021-12-25,236133.0,1907.0,0.0,234226.0,0.81,465.0,0.0,0.0,1331057.0,63.34,63.34,22.76,36.66,250.0
8994,EST,Estonia,Europe,2021-12-26,236565.0,1909.0,0.0,234656.0,0.81,432.0,2.0,0.0,1331057.0,63.34,63.34,22.8,36.66,229.0
8995,EST,Estonia,Europe,2021-12-27,237099.0,1916.0,0.0,235183.0,0.81,534.0,7.0,0.0,1331057.0,63.39,63.39,23.18,36.61,226.0
8996,EST,Estonia,Europe,2021-12-28,238079.0,1918.0,0.0,236161.0,0.81,980.0,2.0,0.0,1331057.0,63.45,63.45,23.64,36.55,230.0
8997,EST,Estonia,Europe,2021-12-29,238957.0,1922.0,0.0,237035.0,0.8,878.0,4.0,0.0,1331057.0,63.5,63.5,24.02,36.5,231.0
8998,EST,Estonia,Europe,2021-12-30,240334.0,1928.0,0.0,238406.0,0.8,1377.0,6.0,0.0,1331057.0,63.55,63.55,24.27,36.45,218.0
8999,EST,Estonia,Europe,2021-12-31,241408.0,1932.0,0.0,239476.0,0.8,1074.0,4.0,0.0,1331057.0,63.55,63.55,24.31,36.45,225.0
9000,EST,Estonia,Europe,2022-01-01,242123.0,1938.0,0.0,240185.0,0.8,715.0,6.0,0.0,1331057.0,63.55,63.55,24.32,36.45,236.0
9001,EST,Estonia,Europe,2022-01-02,242552.0,1938.0,0.0,240614.0,0.8,429.0,0.0,0.0,1331057.0,63.57,63.57,24.4,36.43,238.0
9002,EST,Estonia,Europe,2022-01-03,243236.0,1939.0,0.0,241297.0,0.8,684.0,1.0,0.0,1331057.0,63.61,63.61,24.62,36.39,232.0
9003,EST,Estonia,Europe,2022-01-04,244733.0,1940.0,0.0,242793.0,0.79,1497.0,1.0,0.0,1331057.0,63.67,63.67,24.95,36.33,231.0
9004,EST,Estonia,Europe,2022-01-05,246221.0,1942.0,0.0,244279.0,0.79,1488.0,2.0,0.0,1331057.0,63.72,63.72,25.31,36.28,238.0
9005,EST,Estonia,Europe,2022-01-06,247863.0,1945.0,0.0,245918.0,0.78,1642.0,3.0,0.0,1331057.0,63.78,63.78,25.66,36.22,235.0
9006,EST,Estonia,Europe,2022-01-07,249592.0,1951.0,0.0,247641.0,0.78,1729.0,6.0,0.0,1331057.0,63.83,63.83,26.04,36.17,241.0
9007,EST,Estonia,Europe,2022-01-08,251239.0,1954.0,0.0,249285.0,0.78,1647.0,3.0,0.0,1331057.0,63.85,63.85,26.21,36.15,240.0
9008,EST,Estonia,Europe,2022-01-09,252517.0,1955.0,0.0,250562.0,0.77,1278.0,1.0,0.0,1331057.0,63.87,63.87,26.3,36.13,252.0
9009,EST,Estonia,Europe,2022-01-10,253775.0,1956.0,0.0,251819.0,0.77,1258.0,1.0,0.0,1331057.0,63.9,63.9,26.57,36.1,243.0
9010,EST,Estonia,Europe,2022-01-11,255755.0,1959.0,0.0,253796.0,0.77,1980.0,3.0,0.0,1331057.0,63.94,63.94,26.94,36.06,246.0
9011,EST,Estonia,Europe,2022-01-12,257958.0,1963.0,0.0,255995.0,0.76,2203.0,4.0,0.0,1331057.0,63.98,63.98,27.31,36.02,270.0
9012,EST,Estonia,Europe,2022-01-13,260396.0,1967.0,0.0,258429.0,0.76,2438.0,4.0,0.0,1331057.0,64.02,64.02,27.7,35.980000000000004,284.0
9013,EST,Estonia,Europe,2022-01-14,262482.0,1970.0,0.0,260512.0,0.75,2086.0,3.0,0.0,1331057.0,64.07,64.07,28.11,35.93000000000001,302.0
9014,EST,Estonia,Europe,2022-01-15,264702.0,1976.0,0.0,262726.0,0.75,2220.0,6.0,0.0,1331057.0,64.1,64.1,28.33,35.900000000000006,320.0
9015,EST,Estonia,Europe,2022-01-16,267095.0,1979.0,0.0,265116.0,0.74,2393.0,3.0,0.0,1331057.0,64.11,64.11,28.41,35.89,323.0
9016,EST,Estonia,Europe,2022-01-17,269199.0,1984.0,0.0,267215.0,0.74,2104.0,5.0,0.0,1331057.0,64.14,64.14,28.64,35.86,317.0
9017,EST,Estonia,Europe,2022-01-18,271500.0,1987.0,0.0,269513.0,0.73,2301.0,3.0,0.0,1331057.0,64.17,64.17,28.94,35.83,324.0
9018,EST,Estonia,Europe,2022-01-19,274658.0,1990.0,0.0,272668.0,0.72,3158.0,3.0,0.0,1331057.0,64.21,64.21,29.2,35.790000000000006,327.0
9019,EST,Estonia,Europe,2022-01-20,278498.0,1994.0,0.0,276504.0,0.72,3840.0,4.0,0.0,1331057.0,64.24,64.24,29.49,35.760000000000005,303.0
9020,EST,Estonia,Europe,2022-01-21,282977.0,1999.0,0.0,280978.0,0.71,4479.0,5.0,0.0,1331057.0,64.28,64.28,29.82,35.72,319.0
9021,EST,Estonia,Europe,2022-01-22,287757.0,2003.0,0.0,285754.0,0.7,4780.0,4.0,0.0,1331057.0,64.3,64.3,29.95,35.7,322.0
9022,EST,Estonia,Europe,2022-01-23,291426.0,2005.0,0.0,289421.0,0.69,3669.0,2.0,0.0,1331057.0,64.31,64.31,30.02,35.69,325.0
9023,EST,Estonia,Europe,2022-01-24,296466.0,2008.0,0.0,294458.0,0.68,5040.0,3.0,0.0,1331057.0,64.34,64.34,30.2,35.66,301.0
9024,EST,Estonia,Europe,2022-01-25,301608.0,2013.0,0.0,299595.0,0.67,5142.0,5.0,0.0,1331057.0,64.36,64.36,30.41,35.64,311.0
9025,EST,Estonia,Europe,2022-01-26,307451.0,2018.0,0.0,305433.0,0.66,5843.0,5.0,0.0,1331057.0,64.39,64.39,30.59,35.61,309.0
9026,EST,Estonia,Europe,2022-01-27,313685.0,2023.0,0.0,311662.0,0.64,6234.0,5.0,0.0,1331057.0,64.41,64.41,30.81,35.59,311.0
9027,EST,Estonia,Europe,2022-01-28,319505.0,2025.0,0.0,317480.0,0.63,5820.0,2.0,0.0,1331057.0,64.44,64.44,31.04,35.56,324.0
9028,EST,Estonia,Europe,2022-01-29,326629.0,2025.0,0.0,324604.0,0.62,7124.0,0.0,0.0,1331057.0,64.45,64.45,31.15,35.55,358.0
9029,EST,Estonia,Europe,2022-01-30,332580.0,2036.0,0.0,330544.0,0.61,5951.0,11.0,0.0,1331057.0,64.46,64.46,31.21,35.540000000000006,341.0
9030,EST,Estonia,Europe,2022-01-31,337543.0,2033.0,0.0,335510.0,0.6,4963.0,-3.0,0.0,1331057.0,64.47,64.47,31.36,35.53,375.0
9031,EST,Estonia,Europe,2022-02-01,344060.0,2037.0,0.0,342023.0,0.59,6517.0,4.0,0.0,1331057.0,64.49,64.49,31.52,35.510000000000005,392.0
9032,EST,Estonia,Europe,2022-02-02,351240.0,2039.0,0.0,349201.0,0.58,7180.0,2.0,0.0,1331057.0,64.5,64.5,31.66,35.5,394.0
9033,EST,Estonia,Europe,2022-02-03,358087.0,2047.0,0.0,356040.0,0.57,6847.0,8.0,0.0,1331057.0,64.51,64.51,31.79,35.489999999999995,380.0
9034,EST,Estonia,Europe,2022-02-04,366089.0,2053.0,0.0,364036.0,0.56,8002.0,6.0,0.0,1331057.0,64.53,64.53,31.94,35.47,408.0
9035,EST,Estonia,Europe,2022-02-05,373900.0,2056.0,0.0,371844.0,0.55,7811.0,3.0,0.0,1331057.0,64.53,64.53,32.0,35.47,445.0
9036,EST,Estonia,Europe,2022-02-06,380946.0,2059.0,0.0,378887.0,0.54,7046.0,3.0,0.0,1331057.0,64.53,64.53,32.03,35.47,441.0
9037,EST,Estonia,Europe,2022-02-07,385567.0,2065.0,0.0,383502.0,0.54,4621.0,6.0,0.0,1331057.0,64.55,64.55,32.12,35.45,444.0
9038,EST,Estonia,Europe,2022-02-08,391849.0,2075.0,0.0,389774.0,0.53,6282.0,10.0,0.0,1331057.0,64.56,64.56,32.21,35.44,452.0
9039,EST,Estonia,Europe,2022-02-09,398519.0,2088.0,0.0,396431.0,0.52,6670.0,13.0,0.0,1331057.0,64.57,64.57,32.3,35.43000000000001,447.0
9040,EST,Estonia,Europe,2022-02-10,405101.0,2095.0,0.0,403006.0,0.52,6582.0,7.0,0.0,1331057.0,64.58,64.58,32.39,35.42,476.0
9041,EST,Estonia,Europe,2022-02-11,410210.0,2100.0,0.0,408110.0,0.51,5109.0,5.0,0.0,1331057.0,64.59,64.59,32.5,35.41,504.0
9042,EST,Estonia,Europe,2022-02-12,415994.0,2106.0,0.0,413888.0,0.51,5784.0,6.0,0.0,1331057.0,64.59,64.59,32.54,35.41,546.0
9043,EST,Estonia,Europe,2022-02-13,420604.0,2113.0,0.0,418491.0,0.5,4610.0,7.0,0.0,1331057.0,64.6,64.6,32.57,35.400000000000006,540.0
9044,EST,Estonia,Europe,2022-02-14,423499.0,2115.0,0.0,421384.0,0.5,2895.0,2.0,0.0,1331057.0,64.6,64.6,32.63,35.400000000000006,537.0
9045,EST,Estonia,Europe,2022-02-15,427010.0,2122.0,0.0,424888.0,0.5,3511.0,7.0,0.0,1331057.0,64.61,64.61,32.7,35.39,560.0
9046,EST,Estonia,Europe,2022-02-16,435448.0,2139.0,0.0,433309.0,0.49,8438.0,17.0,0.0,1331057.0,64.62,64.62,32.77,35.379999999999995,567.0
9047,EST,Estonia,Europe,2022-02-17,441941.0,2148.0,0.0,439793.0,0.49,6493.0,9.0,0.0,1331057.0,64.63,64.63,32.84,35.370000000000005,567.0
9048,EST,Estonia,Europe,2022-02-18,448666.0,2152.0,0.0,446514.0,0.48,6725.0,4.0,0.0,1331057.0,64.64,64.64,32.93,35.36,604.0
9049,EST,Estonia,Europe,2022-02-19,455636.0,2158.0,0.0,453478.0,0.47,6970.0,6.0,0.0,1331057.0,64.64,64.64,32.97,35.36,652.0
9050,EST,Estonia,Europe,2022-02-20,459747.0,2162.0,0.0,457585.0,0.47,4111.0,4.0,0.0,1331057.0,64.65,64.65,32.99,35.349999999999994,652.0
9051,EST,Estonia,Europe,2022-02-21,462728.0,2170.0,0.0,460558.0,0.47,2981.0,8.0,0.0,1331057.0,64.65,64.65,33.06,35.349999999999994,642.0
9052,EST,Estonia,Europe,2022-02-22,467989.0,2181.0,0.0,465808.0,0.47,5261.0,11.0,0.0,1331057.0,64.66,64.66,33.14,35.34,647.0
9053,EST,Estonia,Europe,2022-02-23,474550.0,2188.0,0.0,472362.0,0.46,6561.0,7.0,0.0,1331057.0,64.67,64.67,33.2,35.33,690.0
9054,EST,Estonia,Europe,2022-02-24,478941.0,2195.0,0.0,476746.0,0.46,4391.0,7.0,0.0,1331057.0,64.67,64.67,33.21,35.33,650.0
9055,EST,Estonia,Europe,2022-02-25,483955.0,2204.0,0.0,481751.0,0.46,5014.0,9.0,0.0,1331057.0,64.68,64.68,33.3,35.31999999999999,701.0
9056,EST,Estonia,Europe,2022-02-26,487955.0,2213.0,0.0,485742.0,0.45,4000.0,9.0,0.0,1331057.0,64.68,64.68,33.33,35.31999999999999,690.0
9057,EST,Estonia,Europe,2022-02-27,492149.0,2225.0,0.0,489924.0,0.45,4194.0,12.0,0.0,1331057.0,64.69,64.69,33.35,35.31,645.0
9058,EST,Estonia,Europe,2022-02-28,494430.0,2236.0,0.0,492194.0,0.45,2281.0,11.0,0.0,1331057.0,64.7,64.7,33.41,35.3,634.0
9059,EST,Estonia,Europe,2022-03-01,499083.0,2250.0,0.0,496833.0,0.45,4653.0,14.0,0.0,1331057.0,64.7,64.7,33.48,35.3,651.0
9060,EST,Estonia,Europe,2022-03-02,504148.0,2259.0,0.0,501889.0,0.45,5065.0,9.0,0.0,1331057.0,64.71,64.71,33.53,35.290000000000006,635.0
9061,EST,Estonia,Europe,2022-03-03,507711.0,2267.0,0.0,505444.0,0.45,3563.0,8.0,0.0,1331057.0,64.72,64.72,33.59,35.28,612.0
9062,EST,Estonia,Europe,2022-03-04,511022.0,2275.0,0.0,508747.0,0.45,3311.0,8.0,0.0,1331057.0,64.72,64.72,33.66,35.28,611.0
9063,EST,Estonia,Europe,2022-03-05,514067.0,2290.0,0.0,511777.0,0.45,3045.0,15.0,0.0,1331057.0,64.73,64.73,33.69,35.269999999999996,639.0
9064,EST,Estonia,Europe,2022-03-06,515708.0,2290.0,0.0,513418.0,0.44,1641.0,0.0,0.0,1331057.0,64.73,64.73,33.7,35.269999999999996,605.0
9065,EST,Estonia,Europe,2022-03-07,517102.0,2299.0,0.0,514803.0,0.44,1394.0,9.0,0.0,1331057.0,64.74,64.74,33.75,35.260000000000005,601.0
9066,EST,Estonia,Europe,2022-03-08,520407.0,2308.0,0.0,518099.0,0.44,3305.0,9.0,0.0,1331057.0,64.74,64.74,33.8,35.260000000000005,628.0
9067,EST,Estonia,Europe,2022-03-09,523279.0,2320.0,0.0,520959.0,0.44,2872.0,12.0,0.0,1331057.0,64.75,64.75,33.84,35.25,630.0
9068,EST,Estonia,Europe,2022-03-10,525748.0,2327.0,0.0,523421.0,0.44,2469.0,7.0,0.0,1331057.0,64.76,64.76,33.9,35.239999999999995,603.0
9069,EST,Estonia,Europe,2022-03-11,527913.0,2337.0,0.0,525576.0,0.44,2165.0,10.0,0.0,1331057.0,64.76,64.76,33.96,35.239999999999995,613.0
9070,EST,Estonia,Europe,2022-03-12,529793.0,2346.0,0.0,527447.0,0.44,1880.0,9.0,0.0,1331057.0,64.77,64.77,33.98,35.230000000000004,643.0
9071,EST,Estonia,Europe,2022-03-13,531164.0,2353.0,0.0,528811.0,0.44,1371.0,7.0,0.0,1331057.0,64.77,64.77,33.99,35.230000000000004,614.0
9072,EST,Estonia,Europe,2022-03-14,532089.0,2359.0,0.0,529730.0,0.44,925.0,6.0,0.0,1331057.0,64.78,64.78,34.03,35.22,602.0
9073,EST,Estonia,Europe,2022-03-15,534788.0,2367.0,0.0,532421.0,0.44,2699.0,8.0,0.0,1331057.0,64.78,64.78,34.07,35.22,577.0
9074,EST,Estonia,Europe,2022-03-16,536924.0,2371.0,0.0,534553.0,0.44,2136.0,4.0,0.0,1331057.0,64.78,64.78,34.11,35.22,560.0
9075,EST,Estonia,Europe,2022-03-17,538673.0,2376.0,0.0,536297.0,0.44,1749.0,5.0,0.0,1331057.0,64.79,64.79,34.13,35.209999999999994,524.0
9076,EST,Estonia,Europe,2022-03-18,540184.0,2385.0,0.0,537799.0,0.44,1511.0,9.0,0.0,1331057.0,64.79,64.79,34.18,35.209999999999994,520.0
9077,EST,Estonia,Europe,2022-03-19,541551.0,2385.0,0.0,539166.0,0.44,1367.0,0.0,0.0,1331057.0,64.8,64.8,34.2,35.2,530.0
9078,EST,Estonia,Europe,2022-03-20,542386.0,2392.0,0.0,539994.0,0.44,835.0,7.0,0.0,1331057.0,64.8,64.8,34.21,35.2,484.0
9079,EST,Estonia,Europe,2022-03-21,543053.0,2397.0,0.0,540656.0,0.44,667.0,5.0,0.0,1331057.0,64.8,64.8,34.24,35.2,464.0
9080,EST,Estonia,Europe,2022-03-22,545057.0,2399.0,0.0,542658.0,0.44,2004.0,2.0,0.0,1331057.0,64.81,64.81,34.28,35.19,436.0
9081,EST,Estonia,Europe,2022-03-23,546885.0,2418.0,0.0,544467.0,0.44,1828.0,19.0,0.0,1331057.0,64.81,64.81,34.31,35.19,416.0
9082,EST,Estonia,Europe,2022-03-24,548333.0,2423.0,0.0,545910.0,0.44,1448.0,5.0,0.0,1331057.0,64.82,64.82,34.36,35.18000000000001,371.0
9083,EST,Estonia,Europe,2022-03-25,549793.0,2429.0,0.0,547364.0,0.44,1460.0,6.0,0.0,1331057.0,64.82,64.82,34.4,35.18000000000001,352.0
9084,EST,Estonia,Europe,2022-03-26,551067.0,2436.0,0.0,548631.0,0.44,1274.0,7.0,0.0,1331057.0,64.82,64.82,34.42,35.18000000000001,354.0
9085,EST,Estonia,Europe,2022-03-27,551714.0,2439.0,0.0,549275.0,0.44,647.0,3.0,0.0,1331057.0,64.82,64.82,34.43,35.18000000000001,330.0
9086,EST,Estonia,Europe,2022-03-28,552287.0,2444.0,0.0,549843.0,0.44,573.0,5.0,0.0,1331057.0,64.83,64.83,34.46,35.17,323.0
9087,EST,Estonia,Europe,2022-03-29,553736.0,2448.0,0.0,551288.0,0.44,1449.0,4.0,0.0,1331057.0,64.83,64.83,34.5,35.17,310.0
9088,EST,Estonia,Europe,2022-03-30,555140.0,2451.0,0.0,552689.0,0.44,1404.0,3.0,0.0,1331057.0,64.84,64.84,34.53,35.16,294.0
9089,EST,Estonia,Europe,2022-03-31,556304.0,2459.0,0.0,553845.0,0.44,1164.0,8.0,0.0,1331057.0,64.84,64.84,34.57,35.16,278.0
9090,EST,Estonia,Europe,2022-04-01,557314.0,2463.0,0.0,554851.0,0.44,1010.0,4.0,0.0,1331057.0,64.85,64.85,34.61,35.150000000000006,291.0
9091,EST,Estonia,Europe,2022-04-02,558253.0,2466.0,0.0,555787.0,0.44,939.0,3.0,0.0,1331057.0,64.85,64.85,34.62,35.150000000000006,302.0
9092,EST,Estonia,Europe,2022-04-03,558706.0,2468.0,0.0,556238.0,0.44,453.0,2.0,0.0,1331057.0,64.85,64.85,34.63,35.150000000000006,297.0
9093,EST,Estonia,Europe,2022-04-04,559133.0,2469.0,0.0,556664.0,0.44,427.0,1.0,0.0,1331057.0,64.85,64.85,34.65,35.150000000000006,305.0
9094,EST,Estonia,Europe,2022-04-05,560233.0,2475.0,0.0,557758.0,0.44,1100.0,6.0,0.0,1331057.0,64.86,64.86,34.69,35.14,296.0
9095,EST,Estonia,Europe,2022-04-06,561228.0,2479.0,0.0,558749.0,0.44,995.0,4.0,0.0,1331057.0,64.86,64.86,34.72,35.14,293.0
9096,EST,Estonia,Europe,2022-04-07,562114.0,2481.0,0.0,559633.0,0.44,886.0,2.0,0.0,1331057.0,64.87,64.87,34.75,35.129999999999995,283.0
9097,EST,Estonia,Europe,2022-04-08,562939.0,2486.0,0.0,560453.0,0.44,825.0,5.0,0.0,1331057.0,64.87,64.87,34.78,35.129999999999995,293.0
9098,EST,Estonia,Europe,2022-04-09,563684.0,2490.0,0.0,561194.0,0.44,745.0,4.0,0.0,1331057.0,64.87,64.87,34.8,35.129999999999995,300.0
9099,EST,Estonia,Europe,2022-04-10,564031.0,2494.0,0.0,561537.0,0.44,347.0,4.0,0.0,1331057.0,64.87,64.87,34.81,35.129999999999995,295.0
9100,EST,Estonia,Europe,2022-04-11,564309.0,2495.0,0.0,561814.0,0.44,278.0,1.0,0.0,1331057.0,64.87,64.87,34.83,35.129999999999995,274.0
