,Id,country_id,date,confirmed,deaths,recovered,active,Daily hospital occupancy
17970,80290,MLT,2020-03-15,21,0,1,20,8962.0
17971,80291,MLT,2020-03-16,30,0,2,28,9439.0
17972,80292,MLT,2020-03-17,38,0,2,36,10091.0
17973,80293,MLT,2020-03-18,38,0,2,36,10788.0
17974,80294,MLT,2020-03-19,53,0,2,51,11496.0
17975,80295,MLT,2020-03-20,64,0,2,62,11887.0
17976,80296,MLT,2020-03-21,73,0,2,71,12282.0
17977,80297,MLT,2020-03-22,90,0,2,88,13291.0
17978,80298,MLT,2020-03-23,107,0,2,105,13931.0
17979,80299,MLT,2020-03-24,110,0,2,108,14631.0
17980,80300,MLT,2020-03-25,129,0,2,127,15444.0
17981,80301,MLT,2020-03-26,134,0,2,132,16144.0
17982,80302,MLT,2020-03-27,139,0,2,137,16427.0
17983,80303,MLT,2020-03-28,149,0,2,147,17223.0
17984,80304,MLT,2020-03-29,151,0,2,149,18160.0
17985,80305,MLT,2020-03-30,156,0,2,154,18654.0
17986,80306,MLT,2020-03-31,169,0,2,167,19114.0
17987,80307,MLT,2020-04-01,188,0,2,186,19479.0
17988,80308,MLT,2020-04-02,196,0,2,194,20249.0
17989,80309,MLT,2020-04-03,202,0,2,200,20214.0
17990,80310,MLT,2020-04-04,213,0,2,211,20967.0
17991,80311,MLT,2020-04-05,227,0,5,222,21640.0
17992,80312,MLT,2020-04-06,241,0,5,236,21521.0
17993,80313,MLT,2020-04-07,293,0,5,288,21899.0
17994,80314,MLT,2020-04-08,299,1,16,282,22298.0
17995,80315,MLT,2020-04-09,337,2,16,319,22320.0
17996,80316,MLT,2020-04-10,350,2,16,332,21988.0
17997,80317,MLT,2020-04-11,370,3,16,351,22458.0
17998,80318,MLT,2020-04-12,378,3,44,331,23033.0
17999,80319,MLT,2020-04-13,384,3,44,337,22812.0
18000,80320,MLT,2020-04-14,393,3,44,346,22536.0
18001,80321,MLT,2020-04-15,399,3,44,352,22643.0
18002,80322,MLT,2020-04-16,412,3,82,327,22478.0
18003,80323,MLT,2020-04-17,422,3,91,328,22094.0
18004,80324,MLT,2020-04-18,426,3,99,324,22234.0
18005,80325,MLT,2020-04-19,427,3,118,306,22405.0
18006,80326,MLT,2020-04-20,431,3,126,302,22119.0
18007,80327,MLT,2020-04-21,443,3,150,290,21636.0
18008,80328,MLT,2020-04-22,444,3,165,276,21691.0
18009,80329,MLT,2020-04-23,445,3,204,238,21476.0
18010,80330,MLT,2020-04-24,447,3,223,221,21059.0
18011,80331,MLT,2020-04-25,448,4,249,195,21504.0
18012,80332,MLT,2020-04-26,448,4,282,162,21351.0
18013,80333,MLT,2020-04-27,450,4,286,160,20855.0
18014,80334,MLT,2020-04-28,458,4,303,151,20477.0
18015,80335,MLT,2020-04-29,463,4,339,120,20135.0
18016,80336,MLT,2020-04-30,465,4,351,110,19895.0
18017,80337,MLT,2020-05-01,467,4,383,80,19363.0
18018,80338,MLT,2020-05-02,468,4,379,85,19917.0
18019,80339,MLT,2020-05-03,477,4,392,81,19917.0
18020,80340,MLT,2020-05-04,480,4,399,77,19459.0
18021,80341,MLT,2020-05-05,482,5,403,74,19131.0
18022,80342,MLT,2020-05-06,484,5,407,72,18941.0
18023,80343,MLT,2020-05-07,486,5,413,68,18778.0
18024,80344,MLT,2020-05-08,489,5,419,65,18533.0
18025,80345,MLT,2020-05-09,490,5,427,58,18813.0
18026,80346,MLT,2020-05-10,496,5,433,58,19210.0
18027,80347,MLT,2020-05-11,503,5,434,64,18899.0
18028,80348,MLT,2020-05-12,506,5,434,67,18707.0
18029,80349,MLT,2020-05-13,508,6,436,66,18542.0
18030,80350,MLT,2020-05-14,522,6,443,73,18342.0
18031,80351,MLT,2020-05-15,532,6,458,68,18180.0
18032,80352,MLT,2020-05-16,546,6,450,90,18376.0
18033,80353,MLT,2020-05-17,553,6,454,93,18521.0
18034,80354,MLT,2020-05-18,558,6,456,96,17794.0
18035,80355,MLT,2020-05-19,569,6,460,103,17239.0
18036,80356,MLT,2020-05-20,584,6,465,113,16735.0
18037,80357,MLT,2020-05-21,599,6,468,125,16457.0
18038,80358,MLT,2020-05-22,600,6,469,125,16686.0
18039,80359,MLT,2020-05-23,609,6,473,130,17078.0
18040,80360,MLT,2020-05-24,610,6,476,128,17299.0
18041,80361,MLT,2020-05-25,611,6,485,120,17228.0
18042,80362,MLT,2020-05-26,611,6,485,120,16970.0
18043,80363,MLT,2020-05-27,612,7,491,114,16757.0
18044,80364,MLT,2020-05-28,616,7,501,108,16601.0
18045,80365,MLT,2020-05-29,616,9,514,93,16786.0
18046,80366,MLT,2020-05-30,618,9,525,84,17130.0
18047,80367,MLT,2020-05-31,618,9,534,75,17191.0
18048,80368,MLT,2020-06-01,619,9,537,73,17057.0
18049,80369,MLT,2020-06-02,620,9,554,57,16727.0
18050,80370,MLT,2020-06-03,622,9,562,51,16681.0
18051,80371,MLT,2020-06-04,622,9,576,37,16859.0
18052,80372,MLT,2020-06-05,625,9,583,33,16553.0
18053,80373,MLT,2020-06-06,627,9,596,22,16250.0
18054,80374,MLT,2020-06-07,629,9,596,24,16083.0
18055,80375,MLT,2020-06-08,630,9,596,25,15887.0
18056,80376,MLT,2020-06-09,632,9,597,26,15588.0
18057,80377,MLT,2020-06-10,635,9,597,29,15716.0
18058,80378,MLT,2020-06-11,640,9,600,31,15667.0
18059,80379,MLT,2020-06-12,645,9,600,36,15324.0
18060,80380,MLT,2020-06-13,646,9,601,36,14928.0
18061,80381,MLT,2020-06-14,649,9,603,37,14614.0
18062,80382,MLT,2020-06-15,650,9,603,38,14528.0
18063,80383,MLT,2020-06-16,656,9,608,39,14377.0
18064,80384,MLT,2020-06-17,662,9,610,43,14544.0
18065,80385,MLT,2020-06-18,663,9,610,44,14596.0
18066,80386,MLT,2020-06-19,663,9,613,41,14120.0
18067,80387,MLT,2020-06-20,664,9,616,39,13879.0
18068,80388,MLT,2020-06-21,665,9,616,40,13726.0
18069,80389,MLT,2020-06-22,665,9,617,39,13654.0
18070,80390,MLT,2020-06-23,665,9,618,38,13339.0
18071,80391,MLT,2020-06-24,665,9,624,32,13507.0
18072,80392,MLT,2020-06-25,668,9,627,32,13512.0
18073,80393,MLT,2020-06-26,670,9,632,29,13225.0
18074,80394,MLT,2020-06-27,670,9,635,26,12945.0
18075,80395,MLT,2020-06-28,670,9,636,25,12837.0
18076,80396,MLT,2020-06-29,670,9,639,22,12743.0
18077,80397,MLT,2020-06-30,670,9,640,21,12528.0
18078,80398,MLT,2020-07-01,671,9,647,15,12559.0
18079,80399,MLT,2020-07-02,671,9,649,13,12677.0
18080,80400,MLT,2020-07-03,672,9,650,13,12472.0
18081,80401,MLT,2020-07-04,672,9,651,12,12227.0
18082,80402,MLT,2020-07-05,672,9,652,11,12215.0
18083,80403,MLT,2020-07-06,672,9,652,11,12163.0
18084,80404,MLT,2020-07-07,673,9,653,11,11962.0
18085,80405,MLT,2020-07-08,673,9,654,10,12026.0
18086,80406,MLT,2020-07-09,674,9,656,9,12318.0
18087,80407,MLT,2020-07-10,674,9,658,7,12225.0
18088,80408,MLT,2020-07-11,674,9,658,7,12188.0
18089,80409,MLT,2020-07-12,674,9,660,5,12441.0
18090,80410,MLT,2020-07-13,674,9,660,5,12517.0
18091,80411,MLT,2020-07-14,674,9,660,5,12609.0
18092,80412,MLT,2020-07-15,674,9,661,4,12868.0
18093,80413,MLT,2020-07-16,674,9,661,4,13350.0
18094,80414,MLT,2020-07-17,674,9,662,3,13477.0
18095,80415,MLT,2020-07-18,675,9,662,4,13818.0
18096,80416,MLT,2020-07-19,677,9,662,6,14058.0
18097,80417,MLT,2020-07-20,677,9,664,4,14929.0
18098,80418,MLT,2020-07-21,677,9,664,4,15400.0
18099,80419,MLT,2020-07-22,679,9,665,5,15591.0
18100,80420,MLT,2020-07-23,680,9,665,6,15992.0
18101,80421,MLT,2020-07-24,686,9,665,12,16423.0
18102,80422,MLT,2020-07-25,686,9,665,12,16725.0
18103,80423,MLT,2020-07-26,700,9,665,26,16861.0
18104,80424,MLT,2020-07-27,701,9,665,27,17337.0
18105,80425,MLT,2020-07-28,708,9,665,34,18105.0
18106,80426,MLT,2020-07-29,720,9,665,46,18378.0
18107,80427,MLT,2020-07-30,814,9,665,140,18686.0
18108,80428,MLT,2020-07-31,824,9,665,150,19102.0
18109,80429,MLT,2020-08-01,845,9,665,171,19541.0
18110,80430,MLT,2020-08-02,860,9,666,185,19654.0
18111,80431,MLT,2020-08-03,874,9,666,199,20249.0
18112,80432,MLT,2020-08-04,890,9,666,215,21183.0
18113,80433,MLT,2020-08-05,926,9,668,249,21511.0
18114,80434,MLT,2020-08-06,946,9,670,267,21858.0
18115,80435,MLT,2020-08-07,995,9,675,311,22567.0
18116,80436,MLT,2020-08-08,1035,9,675,351,23293.0
18117,80437,MLT,2020-08-09,1089,9,684,396,23583.0
18118,80438,MLT,2020-08-10,1112,9,688,415,24637.0
18119,80439,MLT,2020-08-11,1141,9,692,440,26075.0
18120,80440,MLT,2020-08-12,1190,9,695,486,26511.0
18121,80441,MLT,2020-08-13,1245,9,708,528,27118.0
18122,80442,MLT,2020-08-14,1276,9,762,505,27779.0
18123,80443,MLT,2020-08-15,1348,9,782,557,28574.0
18124,80444,MLT,2020-08-16,1306,9,749,548,29071.0
18125,80445,MLT,2020-08-17,1375,9,759,607,29920.0
18126,80446,MLT,2020-08-18,1423,9,766,648,31071.0
18127,80447,MLT,2020-08-19,1470,9,784,677,31311.0
18128,80448,MLT,2020-08-20,1510,9,802,699,31811.0
18129,80449,MLT,2020-08-21,1546,10,854,682,31955.0
18130,80450,MLT,2020-08-22,1577,10,901,666,32260.0
18131,80451,MLT,2020-08-23,1612,10,934,668,31927.0
18132,80452,MLT,2020-08-24,1667,10,977,680,32656.0
18133,80453,MLT,2020-08-25,1705,10,1029,666,33544.0
18134,80454,MLT,2020-08-26,1751,10,1077,664,34691.0
18135,80455,MLT,2020-08-27,1788,10,1121,657,34864.0
18136,80456,MLT,2020-08-28,1820,10,1186,624,34550.0
18137,80457,MLT,2020-08-29,1847,10,1244,593,34167.0
18138,80458,MLT,2020-08-30,1862,12,1313,537,33460.0
18139,80459,MLT,2020-08-31,1883,12,1400,471,33990.0
18140,80460,MLT,2020-09-01,1909,12,1453,444,34619.0
18141,80461,MLT,2020-09-02,1931,13,1490,428,33906.0
18142,80462,MLT,2020-09-03,1965,13,1528,424,33253.0
18143,80463,MLT,2020-09-04,1984,13,1565,406,32781.0
18144,80464,MLT,2020-09-05,2014,14,1601,399,32073.0
18145,80465,MLT,2020-09-06,2039,14,1627,398,31270.0
18146,80466,MLT,2020-09-07,2076,14,1690,372,31612.0
18147,80467,MLT,2020-09-08,2099,14,1729,356,31938.0
18148,80468,MLT,2020-09-09,2162,14,1760,388,30706.0
18149,80469,MLT,2020-09-10,2204,14,1803,387,29831.0
18150,80470,MLT,2020-09-11,2247,15,1833,399,28994.0
18151,80471,MLT,2020-09-12,2274,15,1850,409,28128.0
18152,80472,MLT,2020-09-13,2352,15,1872,465,27336.0
18153,80473,MLT,2020-09-14,2405,16,1890,499,27137.0
18154,80474,MLT,2020-09-15,2454,16,1931,507,26925.0
18155,80475,MLT,2020-09-16,2560,16,1953,591,25591.0
18156,80476,MLT,2020-09-17,2595,16,1978,601,24667.0
18157,80477,MLT,2020-09-18,2634,17,1996,621,23469.0
18158,80478,MLT,2020-09-19,2699,19,2017,663,22415.0
18159,80479,MLT,2020-09-20,2731,20,2047,664,21209.0
18160,80480,MLT,2020-09-21,2776,23,2079,674,20974.0
18161,80481,MLT,2020-09-22,2814,23,2113,678,20981.0
18162,80482,MLT,2020-09-23,2856,25,2173,658,20410.0
18163,80483,MLT,2020-09-24,2898,27,2191,680,19433.0
18164,80484,MLT,2020-09-25,2929,29,2261,639,18116.0
18165,80485,MLT,2020-09-26,2958,31,2304,623,17155.0
18166,80486,MLT,2020-09-27,2979,31,2358,590,16156.0
18167,80487,MLT,2020-09-28,3006,32,2399,575,15925.0
18168,80488,MLT,2020-09-29,3035,34,2484,517,15602.0
18169,80489,MLT,2020-09-30,3058,35,2562,461,14359.0
18170,80490,MLT,2020-10-01,3095,35,2605,455,13497.0
18171,80491,MLT,2020-10-02,3139,37,2668,434,12984.0
18172,80492,MLT,2020-10-03,3204,38,2711,455,12421.0
18173,80493,MLT,2020-10-04,3270,39,2758,473,11710.0
18174,80494,MLT,2020-10-05,3327,39,2770,518,11604.0
18175,80495,MLT,2020-10-06,3374,40,2812,522,11145.0
18176,80496,MLT,2020-10-07,3442,41,2865,536,10334.0
18177,80497,MLT,2020-10-08,3506,41,2884,581,9713.0
18178,80498,MLT,2020-10-09,3581,41,2915,625,9200.0
18179,80499,MLT,2020-10-10,3681,41,2937,703,8596.0
18180,80500,MLT,2020-10-11,3776,41,2967,768,7943.0
18181,80501,MLT,2020-10-12,3844,43,2981,820,7965.0
18182,80502,MLT,2020-10-13,3937,44,3012,881,7553.0
18183,80503,MLT,2020-10-14,4048,44,3064,940,6295.0
18184,80504,MLT,2020-10-15,4160,45,3106,1009,6377.0
18185,80505,MLT,2020-10-16,4282,45,3142,1095,5909.0
18186,80506,MLT,2020-10-17,4486,45,3184,1257,5445.0
18187,80507,MLT,2020-10-18,4628,45,3236,1347,5125.0
18188,80508,MLT,2020-10-19,4737,45,3242,1450,5071.0
18189,80509,MLT,2020-10-20,4871,46,3282,1543,4697.0
18190,80510,MLT,2020-10-21,5026,46,3331,1649,3984.0
18191,80511,MLT,2020-10-22,5137,49,3384,1704,3734.0
18192,80512,MLT,2020-10-23,5258,49,3439,1770,3581.0
18193,80513,MLT,2020-10-24,5373,50,3478,1845,3484.0
18194,80514,MLT,2020-10-25,5498,51,3567,1880,3299.0
18195,80515,MLT,2020-10-26,5578,53,3630,1895,3183.0
18196,80516,MLT,2020-10-27,5685,55,3715,1915,2983.0
18197,80517,MLT,2020-10-28,5760,56,3789,1915,2742.0
18198,80518,MLT,2020-10-29,5866,59,3880,1927,2553.0
18199,80519,MLT,2020-10-30,5942,61,3990,1891,2359.0
18200,80520,MLT,2020-10-31,6042,62,4155,1825,2135.0
18201,80521,MLT,2020-11-01,6182,64,4286,1832,1989.0
18202,80522,MLT,2020-11-02,6400,66,4397,1937,1982.0
18203,80523,MLT,2020-11-03,6506,64,4505,1937,1962.0
18204,80524,MLT,2020-11-04,6590,65,4672,1853,1783.0
18205,80525,MLT,2020-11-05,6764,70,4765,1929,1671.0
18206,80526,MLT,2020-11-06,6893,73,4832,1988,1634.0
18207,80527,MLT,2020-11-07,7039,74,5000,1965,1534.0
18208,80528,MLT,2020-11-08,7141,76,5103,1962,1451.0
18209,80529,MLT,2020-11-09,7243,78,5185,1980,1460.0
18210,80530,MLT,2020-11-10,7396,81,5274,2041,1367.0
18211,80531,MLT,2020-11-11,7537,88,5371,2078,1307.0
18212,80532,MLT,2020-11-12,7646,88,5479,2079,1219.0
18213,80533,MLT,2020-11-13,7796,92,5580,2124,1157.0
18214,80534,MLT,2020-11-14,7917,95,5702,2120,1082.0
18215,80535,MLT,2020-11-15,8034,97,5765,2172,1050.0
18216,80536,MLT,2020-11-16,8137,98,5888,2151,1020.0
18217,80537,MLT,2020-11-17,8247,101,6049,2097,985.0
18218,80538,MLT,2020-11-18,8420,103,6184,2133,924.0
18219,80539,MLT,2020-11-19,8560,104,6301,2155,855.0
18220,80540,MLT,2020-11-20,8681,108,6406,2167,690.0
18221,80541,MLT,2020-11-21,8822,111,6565,2146,616.0
18222,80542,MLT,2020-11-22,8924,111,6654,2159,571.0
18223,80543,MLT,2020-11-23,9004,113,6831,2060,566.0
18224,80544,MLT,2020-11-24,9137,117,6938,2082,546.0
18225,80545,MLT,2020-11-25,9253,122,7062,2069,504.0
18226,80546,MLT,2020-11-26,9405,125,7165,2115,476.0
18227,80547,MLT,2020-11-27,9501,128,7297,2076,463.0
18228,80548,MLT,2020-11-28,9609,132,7418,2059,450.0
18229,80549,MLT,2020-11-29,9752,133,7557,2062,426.0
18230,80550,MLT,2020-11-30,9873,137,7665,2071,411.0
18231,80551,MLT,2020-12-01,9975,141,7748,2086,400.0
18232,80552,MLT,2020-12-02,10101,146,7887,2068,392.0
18233,80553,MLT,2020-12-03,10197,148,8015,2034,388.0
18234,80554,MLT,2020-12-04,10320,149,8120,2051,362.0
18235,80555,MLT,2020-12-05,10423,149,8289,1985,348.0
18236,80556,MLT,2020-12-06,10520,151,8396,1973,342.0
18237,80557,MLT,2020-12-07,10659,155,8497,2007,342.0
18238,80558,MLT,2020-12-08,10699,157,8641,1901,349.0
18239,80559,MLT,2020-12-09,10778,160,8720,1898,339.0
18240,80560,MLT,2020-12-10,10884,164,8848,1872,329.0
18241,80561,MLT,2020-12-11,10980,166,8935,1879,324.0
18242,80562,MLT,2020-12-12,11101,166,9079,1856,325.0
18243,80563,MLT,2020-12-13,11153,169,9169,1815,304.0
18244,80564,MLT,2020-12-14,11254,174,9319,1761,305.0
18245,80565,MLT,2020-12-15,11303,177,9420,1706,309.0
18246,80566,MLT,2020-12-16,11415,180,9516,1719,308.0
18247,80567,MLT,2020-12-17,11475,182,9670,1623,302.0
18248,80568,MLT,2020-12-18,11569,183,9780,1606,295.0
18249,80569,MLT,2020-12-19,11621,187,9881,1553,278.0
18250,80570,MLT,2020-12-20,11714,190,9978,1546,277.0
18251,80571,MLT,2020-12-21,11802,194,10115,1493,271.0
18252,80572,MLT,2020-12-22,11910,196,10161,1553,295.0
18253,80573,MLT,2020-12-23,11992,201,10293,1498,292.0
18254,80574,MLT,2020-12-24,12062,203,10423,1436,298.0
18255,80575,MLT,2020-12-25,12112,203,10547,1362,296.0
18256,80576,MLT,2020-12-26,12241,206,10550,1485,307.0
18257,80577,MLT,2020-12-27,12325,210,10668,1447,310.0
18258,80578,MLT,2020-12-28,12426,215,10791,1420,313.0
18259,80579,MLT,2020-12-29,12541,215,10919,1407,307.0
18260,80580,MLT,2020-12-30,12665,216,11057,1392,300.0
18261,80581,MLT,2020-12-31,12774,219,11121,1434,313.0
18262,80582,MLT,2021-01-01,12909,219,11178,1512,309.0
18263,80583,MLT,2021-01-02,12997,220,11211,1566,315.0
18264,80584,MLT,2021-01-03,13082,220,11275,1587,317.0
18265,80585,MLT,2021-01-04,13230,222,11386,1622,317.0
18266,80586,MLT,2021-01-05,13388,226,11460,1702,335.0
18267,80587,MLT,2021-01-06,13612,227,11540,1845,344.0
18268,80588,MLT,2021-01-07,13776,228,11613,1935,353.0
18269,80589,MLT,2021-01-08,13967,230,11690,2047,359.0
18270,80590,MLT,2021-01-09,14212,232,11759,2221,359.0
18271,80591,MLT,2021-01-10,14396,233,11841,2322,340.0
18272,80592,MLT,2021-01-11,14529,233,11936,2360,356.0
18273,80593,MLT,2021-01-12,14769,234,12016,2519,385.0
18274,80594,MLT,2021-01-13,14958,234,12123,2601,374.0
18275,80595,MLT,2021-01-14,15079,235,12250,2594,371.0
18276,80596,MLT,2021-01-15,15272,236,12393,2643,388.0
18277,80597,MLT,2021-01-16,15447,238,12460,2749,406.0
18278,80598,MLT,2021-01-17,15588,239,12596,2753,403.0
18279,80599,MLT,2021-01-18,15742,241,12717,2784,429.0
18280,80600,MLT,2021-01-19,15942,242,12865,2835,465.0
18281,80601,MLT,2021-01-20,16129,244,13054,2831,475.0
18282,80602,MLT,2021-01-21,16280,245,13234,2801,478.0
18283,80603,MLT,2021-01-22,16423,248,13435,2740,490.0
18284,80604,MLT,2021-01-23,16542,250,13646,2646,498.0
18285,80605,MLT,2021-01-24,16658,251,13801,2606,500.0
18286,80606,MLT,2021-01-25,16861,253,13976,2632,529.0
18287,80607,MLT,2021-01-26,16999,255,14104,2640,570.0
18288,80608,MLT,2021-01-27,17192,258,14252,2682,588.0
18289,80609,MLT,2021-01-28,17400,261,14452,2687,594.0
18290,80610,MLT,2021-01-29,17585,264,14626,2695,623.0
18291,80611,MLT,2021-01-30,17721,265,14775,2681,666.0
18292,80612,MLT,2021-01-31,17903,267,14960,2676,675.0
18293,80613,MLT,2021-02-01,18027,269,15101,2657,704.0
18294,80614,MLT,2021-02-02,18168,270,15233,2665,782.0
18295,80615,MLT,2021-02-03,18306,273,15423,2610,823.0
18296,80616,MLT,2021-02-04,18385,273,15567,2545,881.0
18297,80617,MLT,2021-02-05,18442,277,15701,2464,911.0
18298,80618,MLT,2021-02-06,18576,279,15896,2401,980.0
18299,80619,MLT,2021-02-07,18676,282,16053,2341,1020.0
18300,80620,MLT,2021-02-08,18813,282,16179,2352,1070.0
18301,80621,MLT,2021-02-09,19015,284,16325,2406,1142.0
18302,80622,MLT,2021-02-10,19182,286,16490,2406,1179.0
18303,80623,MLT,2021-02-11,19333,286,16646,2401,1209.0
18304,80624,MLT,2021-02-12,19497,288,16811,2398,1258.0
18305,80625,MLT,2021-02-13,19651,290,17017,2344,1312.0
18306,80626,MLT,2021-02-14,19789,293,17126,2370,1343.0
18307,80627,MLT,2021-02-15,19945,295,17310,2340,1384.0
18308,80628,MLT,2021-02-16,20047,297,17434,2316,1529.0
18309,80629,MLT,2021-02-17,20246,298,17523,2425,1566.0
18310,80630,MLT,2021-02-18,20409,301,17679,2429,1614.0
18311,80631,MLT,2021-02-19,20563,301,17827,2435,1687.0
18312,80632,MLT,2021-02-20,20762,303,17933,2526,1673.0
18313,80633,MLT,2021-02-21,20892,304,18067,2521,1718.0
18314,80634,MLT,2021-02-22,21085,305,18309,2471,1840.0
18315,80635,MLT,2021-02-23,21306,306,18500,2500,1963.0
18316,80636,MLT,2021-02-24,21532,308,18720,2504,2013.0
18317,80637,MLT,2021-02-25,21724,311,18905,2508,2103.0
18318,80638,MLT,2021-02-26,21982,313,19087,2582,2141.0
18319,80639,MLT,2021-02-27,22219,313,19255,2651,2273.0
18320,80640,MLT,2021-02-28,22482,315,19447,2720,2327.0
18321,80641,MLT,2021-03-01,22657,316,19663,2678,2423.0
18322,80642,MLT,2021-03-02,22993,319,19743,2931,2615.0
18323,80643,MLT,2021-03-03,23226,321,19905,3000,2722.0
18324,80644,MLT,2021-03-04,23588,325,20135,3128,2796.0
18325,80645,MLT,2021-03-05,23871,328,20291,3252,2877.0
18326,80646,MLT,2021-03-06,24216,329,20484,3403,3012.0
18327,80647,MLT,2021-03-07,24398,334,20742,3322,3077.0
18328,80648,MLT,2021-03-08,24599,334,21087,3178,3264.0
18329,80649,MLT,2021-03-09,24847,335,21477,3035,3592.0
18330,80650,MLT,2021-03-10,25357,337,21838,3182,3811.0
18331,80651,MLT,2021-03-11,25640,341,22176,3123,4034.0
18332,80652,MLT,2021-03-12,25969,346,22435,3188,4264.0
18333,80653,MLT,2021-03-13,26267,350,22773,3144,4559.0
18334,80654,MLT,2021-03-14,26535,351,23060,3124,4706.0
18335,80655,MLT,2021-03-15,26748,354,23376,3018,5042.0
18336,80656,MLT,2021-03-16,27061,357,23591,3113,5416.0
18337,80657,MLT,2021-03-17,27272,361,23784,3127,5601.0
18338,80658,MLT,2021-03-18,27515,363,24118,3034,5863.0
18339,80659,MLT,2021-03-19,27694,364,24432,2898,6175.0
18340,80660,MLT,2021-03-20,27904,369,24662,2873,6603.0
18341,80661,MLT,2021-03-21,28128,372,25020,2736,6866.0
18342,80662,MLT,2021-03-22,28319,373,25343,2603,7204.0
18343,80663,MLT,2021-03-23,28409,375,25555,2479,7550.0
18344,80664,MLT,2021-03-24,28510,377,25857,2276,8257.0
18345,80665,MLT,2021-03-25,28612,378,26148,2086,8595.0
18346,80666,MLT,2021-03-26,28715,382,26480,1853,8897.0
18347,80667,MLT,2021-03-27,28808,385,26763,1660,9473.0
18348,80668,MLT,2021-03-28,28875,387,27086,1402,9788.0
18349,80669,MLT,2021-03-29,28938,388,27418,1132,10221.0
18350,80670,MLT,2021-03-30,28993,390,27704,899,11010.0
18351,80671,MLT,2021-03-31,29033,392,27812,829,11588.0
18352,80672,MLT,2021-04-01,29085,394,27951,740,12030.0
18353,80673,MLT,2021-04-02,29127,395,28045,687,12419.0
18354,80674,MLT,2021-04-03,29189,397,28159,633,13121.0
18355,80675,MLT,2021-04-04,29223,398,28276,549,13573.0
18356,80676,MLT,2021-04-05,29279,399,28349,531,14123.0
18357,80677,MLT,2021-04-06,29343,399,28416,528,14906.0
18358,80678,MLT,2021-04-07,29408,400,28463,545,15316.0
18359,80679,MLT,2021-04-08,29463,401,28508,554,15713.0
18360,80680,MLT,2021-04-09,29511,401,28561,549,16093.0
18361,80681,MLT,2021-04-10,29548,402,28610,536,16480.0
18362,80682,MLT,2021-04-11,29614,402,28654,558,16733.0
18363,80683,MLT,2021-04-12,29661,402,28706,553,17358.0
18364,80684,MLT,2021-04-13,29720,403,28756,561,18320.0
18365,80685,MLT,2021-04-14,29778,403,28797,578,18707.0
18366,80686,MLT,2021-04-15,29833,403,28842,588,19087.0
18367,80687,MLT,2021-04-16,29860,405,28872,583,19332.0
18368,80688,MLT,2021-04-17,29927,409,28910,608,19707.0
18369,80689,MLT,2021-04-18,29966,409,28962,595,20067.0
18370,80690,MLT,2021-04-19,30026,409,29003,614,20521.0
18371,80691,MLT,2021-04-20,30039,411,29065,563,21172.0
18372,80692,MLT,2021-04-21,30063,411,29130,522,21332.0
18373,80693,MLT,2021-04-22,30096,411,29166,519,21550.0
18374,80694,MLT,2021-04-23,30129,412,29204,513,22035.0
18375,80695,MLT,2021-04-24,30149,412,29261,476,22350.0
18376,80696,MLT,2021-04-25,30174,413,29296,465,22264.0
18377,80697,MLT,2021-04-26,30189,413,29354,422,22778.0
18378,80698,MLT,2021-04-27,30234,413,29421,400,23604.0
18379,80699,MLT,2021-04-28,30249,413,29462,374,23453.0
18380,80700,MLT,2021-04-29,30276,413,29493,370,23433.0
18381,80701,MLT,2021-04-30,30292,413,29548,331,23706.0
18382,80702,MLT,2021-05-01,30307,415,29622,270,23755.0
18383,80703,MLT,2021-05-02,30319,416,29642,261,23644.0
18384,80704,MLT,2021-05-03,30354,416,29658,280,24051.0
18385,80705,MLT,2021-05-04,30381,416,29677,288,24542.0
18386,80706,MLT,2021-05-05,30411,416,29715,280,24275.0
18387,80707,MLT,2021-05-06,30420,416,29744,260,23963.0
18388,80708,MLT,2021-05-07,30432,417,29763,252,23795.0
18389,80709,MLT,2021-05-08,30438,417,29774,247,23641.0
18390,80710,MLT,2021-05-09,30447,417,29805,225,23219.0
18391,80711,MLT,2021-05-10,30458,417,29828,213,23612.0
18392,80712,MLT,2021-05-11,30464,417,29843,204,23858.0
18393,80713,MLT,2021-05-12,30469,417,29860,192,20916.0
18394,80714,MLT,2021-05-13,30473,417,29867,189,20838.0
18395,80715,MLT,2021-05-14,30474,417,29877,180,21109.0
18396,80716,MLT,2021-05-15,30478,417,29884,177,21283.0
18397,80717,MLT,2021-05-16,30480,417,29905,158,20822.0
18398,80718,MLT,2021-05-17,30484,417,29920,147,20433.0
18399,80719,MLT,2021-05-18,30486,417,29941,128,19936.0
18400,80720,MLT,2021-05-19,30489,417,29952,120,19408.0
18401,80721,MLT,2021-05-20,30491,417,29974,100,19135.0
18402,80722,MLT,2021-05-21,30497,417,29984,96,19493.0
18403,80723,MLT,2021-05-22,30499,417,29998,84,19636.0
18404,80724,MLT,2021-05-23,30504,417,30006,81,19264.0
18405,80725,MLT,2021-05-24,30506,417,30017,72,18748.0
18406,80726,MLT,2021-05-25,30509,418,30022,69,18439.0
18407,80727,MLT,2021-05-26,30516,419,30028,69,18286.0
18408,80728,MLT,2021-05-27,30520,419,30036,65,18063.0
18409,80729,MLT,2021-05-28,30526,419,30041,66,18160.0
18410,80730,MLT,2021-05-29,30529,419,30043,67,18095.0
18411,80731,MLT,2021-05-30,30533,419,30046,68,17155.0
18412,80732,MLT,2021-05-31,30535,419,30050,66,16307.0
